00066.jpg;ff43c9863d017f7d34cc63b3e9d09dcd2e8f9feebb45a004b2bab68ef68ad3d4;f5;stego object created successfully;0:00:00.669349;00066.jpg.f5.1685305444.070467.jpg;697ce417de4511c253659d1a75e4015052cd72e1f84a6c91eaa40f5be7b7e79e;msg.txt;d6ec6898de87ddac6e5b3611708a7aa1c2d298293349cc1a6c299a1db7149d38;key;xvfb-run -a java -jar f5embed.jar -e msg.txt -p key -q 80 -c  00066.jpg 00066.jpg.f5.1685305444.070467.jpg;None
00011.jpg;887f36725484e1bfcc32264a262865ea37f89fbf76b81c12280ee06b54b45aad;f5;stego object created successfully;0:00:00.343786;00011.jpg.f5.1685305444.070467.jpg;3f357ea975caa0dfae8f83d7ab587703c7043a4e5ca55fb5496a27563d9be68d;msg.txt;d6ec6898de87ddac6e5b3611708a7aa1c2d298293349cc1a6c299a1db7149d38;key;xvfb-run -a java -jar f5embed.jar -e msg.txt -p key -q 80 -c  00011.jpg 00011.jpg.f5.1685305444.070467.jpg;None
00045.jpg;2c38f77f1b3f0dfc71f3166e191d555562332561187bc92bcf0709df3fb0fb03;f5;stego object created successfully;0:00:00.300008;00045.jpg.f5.1685305444.070467.jpg;bae13ad5b607b8cc6df8a40fa8c6957451999721fd321c8264c1525b8a65ffd1;msg.txt;d6ec6898de87ddac6e5b3611708a7aa1c2d298293349cc1a6c299a1db7149d38;key;xvfb-run -a java -jar f5embed.jar -e msg.txt -p key -q 80 -c  00045.jpg 00045.jpg.f5.1685305444.070467.jpg;None
00087.jpg;26a07d52d3bb072961f89eeabe179babf3c9b9439a06486c22f5092d60035010;f5;stego object created successfully;0:00:00.437359;00087.jpg.f5.1685305444.070467.jpg;5e5eeed540e1b77f07f59711c61a883439aa7bbbe61b9864f8cc63d317f870ca;msg.txt;d6ec6898de87ddac6e5b3611708a7aa1c2d298293349cc1a6c299a1db7149d38;key;xvfb-run -a java -jar f5embed.jar -e msg.txt -p key -q 80 -c  00087.jpg 00087.jpg.f5.1685305444.070467.jpg;None
00022.jpg;662246884b28c40a4c2e7e770256443407e7a195a7a2740a9ad750e2615aaedc;f5;stego object created successfully;0:00:00.393202;00022.jpg.f5.1685305444.070467.jpg;74d9901f57733e7e15e399f3bf15701595d36587ed97726bbea60e77a0ab05ad;msg.txt;d6ec6898de87ddac6e5b3611708a7aa1c2d298293349cc1a6c299a1db7149d38;key;xvfb-run -a java -jar f5embed.jar -e msg.txt -p key -q 80 -c  00022.jpg 00022.jpg.f5.1685305444.070467.jpg;None
00102.jpg;1d63d4ca77c8c9165f78367a08b8c37b4b061a76c9baaaaa47e5887560ca0744;f5;stego object created successfully;0:00:00.415723;00102.jpg.f5.1685305444.070467.jpg;61b70d8af0753a39fab2c26b69f9f0523c2b9bd7106f86dd88a901d36d0f4693;msg.txt;d6ec6898de87ddac6e5b3611708a7aa1c2d298293349cc1a6c299a1db7149d38;key;xvfb-run -a java -jar f5embed.jar -e msg.txt -p key -q 80 -c  00102.jpg 00102.jpg.f5.1685305444.070467.jpg;None
00075.jpg;e05a62e97474f8ad62b6e33041a2569c9b7be57ba2e961a7b9b517ff36bdae9c;f5;stego object created successfully;0:00:00.427400;00075.jpg.f5.1685305444.070467.jpg;332f763319da4eed6d648c1c6fd8e1258302cbffdcefedef35fba4ac45ee28fe;msg.txt;d6ec6898de87ddac6e5b3611708a7aa1c2d298293349cc1a6c299a1db7149d38;key;xvfb-run -a java -jar f5embed.jar -e msg.txt -p key -q 80 -c  00075.jpg 00075.jpg.f5.1685305444.070467.jpg;None
00047.jpg;f28173364af2f59e30151827990854255404e4b0a3b1d31197e4759b15341ce0;f5;stego object created successfully;0:00:00.430572;00047.jpg.f5.1685305444.070467.jpg;a5a7d8ca52b02647ab76725e7319f3666b22fdbd60ffc45ceee1804b7ff4582e;msg.txt;d6ec6898de87ddac6e5b3611708a7aa1c2d298293349cc1a6c299a1db7149d38;key;xvfb-run -a java -jar f5embed.jar -e msg.txt -p key -q 80 -c  00047.jpg 00047.jpg.f5.1685305444.070467.jpg;None
00074.jpg;7cae537063dadff6bd276bdbea66c95a08124adec8881fbf54c3fa104b7d61c5;f5;stego object created successfully;0:00:00.375821;00074.jpg.f5.1685305444.070467.jpg;a73a51c5c8ce2ad21964d8107d5d02945dffb87ec84aee4c8eadf98b044f198e;msg.txt;d6ec6898de87ddac6e5b3611708a7aa1c2d298293349cc1a6c299a1db7149d38;key;xvfb-run -a java -jar f5embed.jar -e msg.txt -p key -q 80 -c  00074.jpg 00074.jpg.f5.1685305444.070467.jpg;None
00009.jpg;dc5708b39146aa009eda517bc66e92443979a3a26ee8136e1af842e17f8659bb;f5;stego object created successfully;0:00:00.420871;00009.jpg.f5.1685305444.070467.jpg;031acd72397012d2f0e8b762629d83a9c1355168def41929e3dfce760915f18b;msg.txt;d6ec6898de87ddac6e5b3611708a7aa1c2d298293349cc1a6c299a1db7149d38;key;xvfb-run -a java -jar f5embed.jar -e msg.txt -p key -q 80 -c  00009.jpg 00009.jpg.f5.1685305444.070467.jpg;None
